symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
AAPL,2018-01-23 00:00:00+00:00,170.9690852073,173.2867863172,170.7566292722,171.2201694942,31702531,177.04,0.0,179.44,176.82,177.3,1.0,31702531
AAPL,2018-01-24 00:00:00+00:00,168.2457864032,171.2201694942,167.2607634315,171.1718840544,50562257,174.22,0.0,177.3,173.2,177.25,1.0,50562257
AAPL,2018-01-25 00:00:00+00:00,165.2424320482,168.9507538241,164.6823209467,168.52101341,39661804,171.11,0.0,174.95,170.53,174.505,1.0,39661804
AAPL,2018-01-26 00:00:00+00:00,165.6287155666,166.1019128765,164.2284378127,166.1019128765,37121805,171.51,0.0,172.0,170.06,172.0,1.0,37121805
AAPL,2018-01-29 00:00:00+00:00,162.2004493415,164.3250086922,161.3409685132,164.3250086922,48434424,167.96,0.0,170.16,167.07,170.16,1.0,48434424
AAPL,2018-01-30 00:00:00+00:00,161.2443976337,161.630681152,159.0522386672,159.8489484237,45137026,166.97,0.0,167.37,164.7,165.525,1.0,45137026
AAPL,2018-01-31 00:00:00+00:00,161.6886236797,162.6656312684,160.7905144996,161.1478267541,30984099,167.43,0.0,168.4417,166.5,166.87,1.0,30984099
AAPL,2018-02-01 00:00:00+00:00,162.0266217583,162.8378171467,161.0415987865,161.4327108488,38099665,167.78,0.0,168.62,166.76,167.165,1.0,38099665
AAPL,2018-02-02 00:00:00+00:00,154.9962617249,161.0802271384,154.6099782066,160.3076601017,85436075,160.5,0.0,166.8,160.1,166.0,1.0,85436075
AAPL,2018-02-05 00:00:00+00:00,151.1237694537,158.2603574547,150.6505721438,153.6442694108,66090446,156.49,0.0,163.88,156.0,159.1,1.0,66090446
AAPL,2018-02-06 00:00:00+00:00,157.4395049782,158.1058440473,148.7191545522,149.5206928527,66625484,163.03,0.0,163.72,154.0,154.83,1.0,66625484
AAPL,2018-02-07 00:00:00+00:00,154.0691812809,157.7968172327,153.6138495837,157.492618962,50852130,159.54,0.0,163.4,159.0685,163.085,1.0,50852130
AAPL,2018-02-08 00:00:00+00:00,149.8297196674,155.4791161228,149.7138346119,154.7934628778,49594129,155.15,0.0,161.0,155.03,160.29,1.0,49594129
AAPL,2018-02-09 00:00:00+00:00,151.6549092914,153.0899151462,145.6724862345,152.2948443348,66723743,156.41,0.63,157.89,150.24,157.07,1.0,66723743
AAPL,2018-02-12 00:00:00+00:00,157.7633801599,158.9075064495,152.721467697,153.6813702621,60560145,162.71,0.0,163.89,157.51,158.5,1.0,60560145
AAPL,2018-02-13 00:00:00+00:00,159.3438257973,159.741361203,156.7356056963,157.0264852615,32104756,164.34,0.0,164.75,161.65,161.95,1.0,32104756
AAPL,2018-02-14 00:00:00+00:00,162.2817094055,162.446541159,157.9282119135,158.0881956743,39669178,167.37,0.0,167.54,162.88,163.045,1.0,39669178
AAPL,2018-02-15 00:00:00+00:00,167.7308532595,167.8278131146,163.8621550428,164.6281378978,50609595,172.99,0.0,173.09,169.0,169.79,1.0,50609595
AAPL,2018-02-16 00:00:00+00:00,167.1878780712,169.505218607,166.5479430279,167.1200061727,39638793,172.43,0.0,174.82,171.77,172.36,1.0,39638793
AAPL,2018-02-20 00:00:00+00:00,166.6255109119,168.9622434187,166.2085835352,166.819430622,33531012,171.85,0.0,174.26,171.42,172.05,1.0,33531012
AAPL,2018-02-21 00:00:00+00:00,165.8692240425,168.8264996217,165.8110481295,167.5757174915,35833514,171.07,0.0,174.12,171.01,172.83,1.0,35833514
AAPL,2018-02-22 00:00:00+00:00,167.2557499698,168.6616678681,166.4897671148,166.5770309844,30504116,172.5,0.0,173.95,171.71,171.8,1.0,30504116
AAPL,2018-02-23 00:00:00+00:00,170.1645456214,170.309985404,168.2641324623,168.3901802739,33329232,175.5,0.0,175.65,173.54,173.67,1.0,33329232
AAPL,2018-02-26 00:00:00+00:00,173.5290525918,173.9362839831,170.8529605923,170.9887043894,36886432,178.97,0.0,179.39,176.21,176.35,1.0,36886432
AAPL,2018-02-27 00:00:00+00:00,172.9666854325,174.9931464032,172.7436777659,173.6551004034,38685165,178.39,0.0,180.48,178.16,179.1,1.0,38685165
AAPL,2018-02-28 00:00:00+00:00,172.7048938239,175.1240422075,172.6370219253,173.8102361715,33604574,178.12,0.0,180.615,178.05,179.26,1.0,33604574
AAPL,2018-03-01 00:00:00+00:00,169.6797463461,174.309579425,167.4108857379,173.1121252151,48801970,175.0,0.0,179.775,172.66,178.54,1.0,48801970
AAPL,2018-03-02 00:00:00+00:00,170.8529605923,170.9402244619,167.2072700422,167.5466295349,38453950,176.21,0.0,176.3,172.45,172.8,1.0,38453950
AAPL,2018-03-05 00:00:00+00:00,171.4444157081,172.3364463747,169.2143390419,169.8833620418,28401366,176.82,0.0,177.74,174.52,175.21,1.0,28401366
AAPL,2018-03-06 00:00:00+00:00,171.2989759256,172.8309416354,170.7753927083,172.5012781282,23788506,176.67,0.0,178.25,176.13,177.91,1.0,23788506
AAPL,2018-03-07 00:00:00+00:00,169.7088343027,170.5039051141,168.9719394042,169.6215704331,31703462,175.03,0.0,175.85,174.27,174.94,1.0,31703462
AAPL,2018-03-08 00:00:00+00:00,171.5607675342,171.7352952733,169.7476182447,170.1451536504,23163767,176.94,0.0,177.12,175.07,175.48,1.0,23163767
AAPL,2018-03-09 00:00:00+00:00,174.5083471279,174.5277390989,171.997086882,172.5497580558,31385134,179.98,0.0,180.0,177.39,177.96,1.0,31385134
AAPL,2018-03-12 00:00:00+00:00,176.1954486058,176.8450796347,174.7313547945,174.8089226786,32055405,181.72,0.0,182.39,180.21,180.29,1.0,32055405
AAPL,2018-03-13 00:00:00+00:00,174.4986511424,177.9213340258,173.7908442005,177.0389993448,31168404,179.97,0.0,183.5,179.24,182.59,1.0,31168404
AAPL,2018-03-14 00:00:00+00:00,173.01516536,175.0319303452,172.4043182732,174.8380106351,29075469,178.44,0.0,180.52,177.81,180.32,1.0,29075469
AAPL,2018-03-15 00:00:00+00:00,173.2187810557,174.760442751,172.6565108562,173.0733412731,22584565,178.65,0.0,180.24,178.0701,178.5,1.0,22584565
AAPL,2018-03-16 00:00:00+00:00,172.6079339688,173.6744923744,172.2200945486,173.2187810557,36836456,178.02,0.0,179.12,177.62,178.65,1.0,36836456
AAPL,2018-03-19 00:00:00+00:00,169.9706259113,172.074654766,168.3804842884,171.9292149834,32804695,175.3,0.0,177.47,173.66,177.32,1.0,32804695
AAPL,2018-03-20 00:00:00+00:00,169.9124499983,171.4250237371,169.6215704331,169.9124499983,19314039,175.24,0.0,176.8,174.94,175.24,1.0,19314039
AAPL,2018-03-21 00:00:00+00:00,166.0631437526,169.7670102157,166.0534477671,169.7185302882,35247358,171.27,0.0,175.09,171.26,175.04,1.0,35247358
AAPL,2018-03-22 00:00:00+00:00,163.7167152603,167.4302777089,163.4743156226,164.8317535934,41051076,168.85,0.0,172.68,168.6,170.0,1.0,41051076
AAPL,2018-03-23 00:00:00+00:00,159.9255849276,164.7541857094,159.9255849276,163.270699927,40248954,164.94,0.0,169.92,164.94,168.39,1.0,40248954
AAPL,2018-03-26 00:00:00+00:00,167.5175415784,167.8375091001,161.3799827534,162.9604283908,36272617,172.77,0.0,173.1,166.44,168.07,1.0,36272617
AAPL,2018-03-27 00:00:00+00:00,163.2222199995,169.8251861287,161.8453900577,168.3998762594,38962839,168.34,0.0,175.15,166.92,173.68,1.0,38962839
AAPL,2018-03-28 00:00:00+00:00,161.4187666955,164.8511455644,160.1679845653,162.1653575794,41668545,166.48,0.0,170.02,165.19,167.25,1.0,41668545
AAPL,2018-03-29 00:00:00+00:00,162.6792448112,166.5285510569,161.8259980867,162.7034847749,38398505,167.78,0.0,171.75,166.9,167.805,1.0,38398505
AAPL,2018-04-02 00:00:00+00:00,161.6126864056,163.8039791298,159.4698736089,162.7762046662,37586791,166.68,0.0,168.94,164.47,167.88,1.0,37586791
AAPL,2018-04-03 00:00:00+00:00,163.270699927,163.6153922117,159.8674090146,162.5435010141,30278046,168.39,0.0,168.7455,164.88,167.64,1.0,30278046
AAPL,2018-04-04 00:00:00+00:00,166.3928072598,166.78064668,159.760753174,159.8674090146,34605489,171.61,0.0,172.01,164.77,164.88,1.0,34605489
AAPL,2018-04-05 00:00:00+00:00,167.5466295349,168.9335433016,166.8485185785,167.3333178538,26933197,172.8,0.0,174.2304,172.08,172.58,1.0,26933197
AAPL,2018-04-06 00:00:00+00:00,163.2610039415,167.2363579988,163.0864762024,165.7722641874,35005290,168.38,0.0,172.48,168.2,170.97,1.0,35005290
AAPL,2018-04-09 00:00:00+00:00,164.8802335209,167.8278131146,164.6814658181,164.7154017673,29017718,170.05,0.0,173.09,169.845,169.88,1.0,29017718
AAPL,2018-04-10 00:00:00+00:00,167.9829488827,168.7101477956,166.3152393757,167.740549245,28614241,173.25,0.0,174.0,171.53,173.0,1.0,28614241
AAPL,2018-04-11 00:00:00+00:00,167.1975740567,168.6356826269,166.4800711293,166.9939583611,22431640,172.44,0.0,173.9232,171.7,172.23,1.0,22431640
AAPL,2018-04-12 00:00:00+00:00,168.8458915927,169.6797463461,167.7793331871,168.1380846508,22889285,174.14,0.0,175.0,173.04,173.41,1.0,22889285
AAPL,2018-04-13 00:00:00+00:00,169.4179547375,170.4942091286,168.564708013,169.466434665,25124255,174.73,0.0,175.84,173.85,174.78,1.0,25124255
AAPL,2018-04-16 00:00:00+00:00,170.4748171576,170.8335686213,169.5150115524,169.7089312625,21578420,175.82,0.0,176.19,174.8301,175.0301,1.0,21578420
AAPL,2018-04-17 00:00:00+00:00,172.8212456499,173.4965710404,171.0468803024,171.1244481865,26605442,178.24,0.0,178.9365,176.41,176.49,1.0,26605442
AAPL,2018-04-18 00:00:00+00:00,172.4334062297,173.3836128092,171.5025916212,172.4043182732,20754538,177.84,0.0,178.82,176.88,177.81,1.0,20754538
AAPL,2018-04-19 00:00:00+00:00,167.5466295349,170.0578897809,167.4108857379,169.6312664186,34808800,172.8,0.0,175.39,172.66,174.95,1.0,34808800
AAPL,2018-04-20 00:00:00+00:00,160.681871797,166.0131124674,160.4006882174,165.408664731,65491140,165.72,0.0,171.2184,165.43,170.595,1.0,65491140
AAPL,2018-04-23 00:00:00+00:00,160.2164644928,161.8453900577,159.1014261597,161.7627802612,36515477,165.24,0.0,166.92,164.09,166.8348,1.0,36515477
AAPL,2018-04-24 00:00:00+00:00,157.9863878265,161.2733269129,156.3187752794,160.6333918695,33692017,162.94,0.0,166.33,161.2201,165.67,1.0,33692017
AAPL,2018-04-25 00:00:00+00:00,158.6748027974,160.3909922319,157.4725005947,157.6761162903,28382084,163.65,0.0,165.42,162.41,162.62,1.0,28382084
AAPL,2018-04-26 00:00:00+00:00,159.2274739712,160.6915677826,158.4033152033,159.1305141162,27963014,164.22,0.0,165.73,163.37,164.12,1.0,27963014
AAPL,2018-04-27 00:00:00+00:00,157.3852367252,159.3341298118,155.7466151748,159.0141622901,35655839,162.32,0.0,164.33,160.63,164.0,1.0,35655839
AAPL,2018-04-30 00:00:00+00:00,160.2358564638,162.1750535649,156.9198294209,157.2012069203,42427424,165.26,0.0,167.26,161.84,162.1302,1.0,42427424
AAPL,2018-05-01 00:00:00+00:00,163.9591148979,164.056074753,160.2455524493,161.3510887166,53569376,169.1,0.0,169.2,165.27,166.4102,1.0,53569376
AAPL,2018-05-02 00:00:00+00:00,171.2020160705,172.3461423602,168.5162280855,169.89790602,66539371,176.57,0.0,177.75,173.8,175.225,1.0,66539371
AAPL,2018-05-03 00:00:00+00:00,171.5122876067,172.1037427225,169.1378377162,170.5329930706,34068180,176.89,0.0,177.5,174.4411,175.88,1.0,34068180
AAPL,2018-05-04 00:00:00+00:00,178.2413015475,178.6485329387,172.7533737514,172.8309416354,56201317,183.83,0.0,184.25,178.17,178.25,1.0,56201317
AAPL,2018-05-07 00:00:00+00:00,179.5308676197,181.9645599816,179.133332214,179.5502595907,42451423,185.16,0.0,187.67,184.75,185.18,1.0,42451423
AAPL,2018-05-08 00:00:00+00:00,180.3938103297,180.5586420833,178.0813177867,179.3660358661,28402777,186.05,0.0,186.22,183.665,184.99,1.0,28402777
AAPL,2018-05-09 00:00:00+00:00,181.6639844309,181.702768373,179.5890435328,180.878609605,23211241,187.36,0.0,187.4,185.22,186.55,1.0,23211241
AAPL,2018-05-10 00:00:00+00:00,184.2625085464,184.5824760681,181.9451680106,182.0324318801,27989289,190.04,0.0,190.37,187.65,187.74,1.0,27989289
AAPL,2018-05-11 00:00:00+00:00,183.56439759,184.9952245928,182.4547766491,184.4404141223,26212221,188.59,0.73,190.06,187.45,189.49,1.0,26212221
AAPL,2018-05-14 00:00:00+00:00,183.1361228409,184.4793481904,182.8538508471,183.9732053051,20778772,188.15,0.0,189.53,187.86,189.01,1.0,20778772
AAPL,2018-05-15 00:00:00+00:00,181.4716914295,182.0849030021,180.167400148,181.8026310083,23695159,186.44,0.0,187.07,185.1,186.78,1.0,23695159
AAPL,2018-05-16 00:00:00+00:00,183.165323392,183.4378618687,181.0434166803,181.1115512995,19183064,188.18,0.0,188.46,186.0,186.07,1.0,19183064
AAPL,2018-05-17 00:00:00+00:00,182.0070348659,183.8758701348,181.3938232933,182.9901200855,17294029,186.99,0.0,188.91,186.36,188.0,1.0,17294029
AAPL,2018-05-18 00:00:00+00:00,181.3451557081,182.8053779323,181.1699524017,182.2017052064,18297728,186.31,0.0,187.8102,186.13,187.19,1.0,18297728
AAPL,2018-05-21 00:00:00+00:00,182.6299799555,184.2262767478,181.9297507407,182.9901200855,18400787,187.63,0.0,189.27,186.9106,188.0,1.0,18400787
AAPL,2018-05-22 00:00:00+00:00,182.1725046553,183.8466695838,181.8026310083,183.355126974,15240704,187.16,0.0,188.88,186.78,188.375,1.0,15240704
AAPL,2018-05-23 00:00:00+00:00,183.3405266984,183.4767959368,180.8098122717,181.3840897762,20058415,188.36,0.0,188.5,185.76,186.35,1.0,20058415
AAPL,2018-05-24 00:00:00+00:00,183.1361228409,183.8077355157,181.2478205379,183.7396008965,23233975,188.15,0.0,188.84,186.21,188.77,1.0,23233975
AAPL,2018-05-25 00:00:00+00:00,183.554664073,184.5961503947,182.6494469896,183.2139909771,17460963,188.58,0.0,189.65,187.65,188.23,1.0,17460963
AAPL,2018-05-29 00:00:00+00:00,182.8927849152,183.7201338624,181.8902326616,182.6007794045,22514075,187.9,0.0,188.75,186.87,187.6,1.0,22514075
AAPL,2018-05-30 00:00:00+00:00,182.5034442342,182.9901200855,181.8026310083,182.7175816088,18690547,187.5,0.0,188.0,186.78,187.72,1.0,18690547
AAPL,2018-05-31 00:00:00+00:00,181.8902326616,183.2139909771,181.1796859187,182.2309057575,27482793,186.87,0.0,188.23,186.14,187.22,1.0,27482793
AAPL,2018-06-01 00:00:00+00:00,185.1704278993,185.1898949333,182.7467821598,182.9815545905,23442510,190.24,0.0,190.26,187.75,187.9912,1.0,23442510
AAPL,2018-06-04 00:00:00+00:00,186.7180571064,188.2656863135,186.2508482891,186.5282535244,26266174,191.83,0.0,193.42,191.35,191.635,1.0,26266174
AAPL,2018-06-05 00:00:00+00:00,188.1586176262,188.7718291988,187.2339335087,187.9201464591,21565963,193.31,0.0,193.94,192.36,193.065,1.0,21565963
AAPL,2018-06-06 00:00:00+00:00,188.8107632669,188.9080984372,186.8056587596,188.470090171,20933619,193.98,0.0,194.08,191.92,193.63,1.0,20933619
AAPL,2018-06-07 00:00:00+00:00,188.3046203816,189.0249006415,187.2095997162,188.9664995393,21347180,193.46,0.0,194.2,192.335,194.14,1.0,21347180
AAPL,2018-06-08 00:00:00+00:00,186.591521385,186.8835268958,184.7129525991,186.0756449827,26656799,191.7,0.0,192.0,189.77,191.17,1.0,26656799
AAPL,2018-06-11 00:00:00+00:00,186.1340460848,186.8543263447,185.1412273482,186.2508482891,18308460,191.23,0.0,191.97,190.21,191.35,1.0,18308460
AAPL,2018-06-12 00:00:00+00:00,187.1560653725,187.4782447861,186.0561779486,186.2849155987,16911141,192.28,0.0,192.611,191.15,191.385,1.0,16911141
AAPL,2018-06-13 00:00:00+00:00,185.6181696825,187.7400763941,185.3650982398,187.2923346109,21638393,190.7,0.0,192.88,190.44,192.42,1.0,21638393
AAPL,2018-06-14 00:00:00+00:00,185.7155048527,186.4649856637,185.1509608652,186.4455186297,21610074,190.8,0.0,191.57,190.22,191.55,1.0,21610074
AAPL,2018-06-15 00:00:00+00:00,183.8077355157,185.0925597631,183.2431915282,184.9660240417,61719160,188.84,0.0,190.16,188.26,190.03,1.0,61719160
AAPL,2018-06-18 00:00:00+00:00,183.7104003454,184.1776091626,182.2114387234,182.8733178812,18484865,188.74,0.0,189.22,187.2,187.88,1.0,18484865
AAPL,2018-06-19 00:00:00+00:00,180.7416776525,181.3646227422,178.5613698387,180.2063342161,33578455,185.69,0.0,186.33,183.45,185.14,1.0,33578455
AAPL,2018-06-20 00:00:00+00:00,181.5300925316,182.2114387234,180.7806117206,181.3840897762,20628701,186.5,0.0,187.2,185.73,186.35,1.0,20628701
AAPL,2018-06-21 00:00:00+00:00,180.5178067609,183.3307931814,180.0116638756,182.2601063086,25711898,185.46,0.0,188.35,184.94,187.25,1.0,25711898
AAPL,2018-06-22 00:00:00+00:00,179.9921968415,181.1894194357,179.778059467,181.1602188846,27200447,184.92,0.0,186.15,184.7,186.12,1.0,27200447
AAPL,2018-06-25 00:00:00+00:00,177.3154796594,179.9921968415,175.9138532077,178.5127022536,31663096,182.17,0.0,184.92,180.73,183.4,1.0,31663096
AAPL,2018-06-26 00:00:00+00:00,179.5152545073,181.5592930827,177.6756197894,178.1136280556,24569201,184.43,0.0,186.53,182.54,182.99,1.0,24569201
AAPL,2018-06-27 00:00:00+00:00,179.2524495476,182.2893068596,179.1259138262,180.2917944956,25285328,184.16,0.0,187.28,184.03,185.2278,1.0,25285328
AAPL,2018-06-28 00:00:00+00:00,180.556740829,181.2478205379,178.9020429346,179.1940484454,17365235,185.5,0.0,186.21,183.8,184.1,1.0,17365235
AAPL,2018-06-29 00:00:00+00:00,180.177133665,182.2017052064,178.0357599193,181.3256886741,22737666,185.11,0.0,187.19,182.91,186.29,1.0,22737666
AAPL,2018-07-02 00:00:00+00:00,182.1919716894,182.3087738937,178.5321692877,178.9215099687,17731343,187.18,0.0,187.3,183.42,183.82,1.0,17731343
AAPL,2018-07-03 00:00:00+00:00,179.018845139,182.9414525004,178.648971492,182.7857162279,13954806,183.92,0.0,187.95,183.54,187.79,1.0,13954806
AAPL,2018-07-05 00:00:00+00:00,180.4594056588,181.4424908784,179.3692517519,180.3231364204,16604248,185.4,0.0,186.41,184.28,185.26,1.0,16604248
AAPL,2018-07-06 00:00:00+00:00,182.9609195344,183.4125547244,180.2647353183,180.4788726928,17485245,187.97,0.0,188.434,185.2,185.42,1.0,17485245
AAPL,2018-07-09 00:00:00+00:00,185.5013674782,185.5987026484,184.2554772988,184.4501476394,19756634,190.58,0.0,190.68,189.3,189.5,1.0,19756634
AAPL,2018-07-10 00:00:00+00:00,185.2774965866,186.18271367,185.1121241323,185.6279031995,15939149,190.35,0.0,191.28,190.1801,190.71,1.0,15939149
AAPL,2018-07-11 00:00:00+00:00,182.8733178812,184.7225887809,182.6105129215,183.4767959368,18831470,187.88,0.0,189.7799,187.61,188.5,1.0,18831470
AAPL,2018-07-12 00:00:00+00:00,185.9393757443,186.3092493913,184.2652108159,184.4793481904,18041131,191.03,0.0,191.41,189.31,189.53,1.0,18041131
AAPL,2018-07-13 00:00:00+00:00,186.2313812551,186.7277906234,185.812840023,185.9880433294,12519792,191.33,0.0,191.84,190.9,191.08,1.0,12519792
AAPL,2018-07-16 00:00:00+00:00,185.82257354,187.5162055025,185.3407644472,186.4163180786,15043110,190.91,0.0,192.65,190.415,191.52,1.0,15043110
AAPL,2018-07-17 00:00:00+00:00,186.3481834594,186.7569911745,184.1581421286,184.693485565,15534523,191.45,0.0,191.87,189.2,189.75,1.0,15534523
AAPL,2018-07-18 00:00:00+00:00,185.3261641717,186.6888565553,184.8686888715,186.6693895213,16393381,190.4,0.0,191.8,189.93,191.78,1.0,16393381
AAPL,2018-07-19 00:00:00+00:00,186.7667246915,187.4188703322,184.6350844629,184.6350844629,20286752,191.88,0.0,192.55,189.69,189.69,1.0,20286752
AAPL,2018-07-20 00:00:00+00:00,186.3384499424,187.3020681279,185.1022932801,186.6693895213,20706042,191.44,0.0,192.43,190.17,191.78,1.0,20706042
AAPL,2018-07-23 00:00:00+00:00,186.5039197318,186.8445928277,184.5085487415,185.5987026484,15989365,191.61,0.0,191.96,189.56,190.68,1.0,15989365
AAPL,2018-07-24 00:00:00+00:00,187.8568785984,188.4993880573,186.9321944809,187.321535162,18697898,193.0,0.0,193.6601,192.05,192.45,1.0,18697898
AAPL,2018-07-25 00:00:00+00:00,189.6283786971,189.6575792482,187.3020681279,187.9154743709,16826483,194.82,0.0,194.85,192.43,193.0602,1.0,16826483
AAPL,2018-07-26 00:00:00+00:00,189.0346341585,190.737999638,188.450623137,189.4239748396,19075964,194.21,0.0,195.96,193.61,194.61,1.0,19075964
AAPL,2018-07-27 00:00:00+00:00,185.8907081592,189.9885188271,185.0341586609,189.7938484865,24023972,190.98,0.0,195.19,190.1,194.99,1.0,24023972
AAPL,2018-07-30 00:00:00+00:00,184.8492218374,187.0781972363,184.0316064073,186.7861917256,21029535,189.91,0.0,192.2,189.07,191.9,1.0,21029535
AAPL,2018-07-31 00:00:00+00:00,185.2190954844,187.0197961342,184.2944113669,185.2288290014,39373038,190.29,0.0,192.14,189.34,190.3,1.0,39373038
AAPL,2018-08-01 00:00:00+00:00,196.1303680704,196.383439513,192.0520244365,193.8235245352,67935716,201.5,0.0,201.76,197.31,199.13,1.0,67935716
AAPL,2018-08-02 00:00:00+00:00,201.8634095986,202.8270277841,195.0110136124,195.234884504,62404012,207.39,0.0,208.38,200.35,200.58,1.0,62404012
AAPL,2018-08-03 00:00:00+00:00,202.4474206201,203.177434397,200.0045998521,201.5130029856,33447396,207.99,0.0,208.74,205.4803,207.03,1.0,33447396
AAPL,2018-08-06 00:00:00+00:00,203.4986404589,203.6738437654,201.5519370537,202.4571541371,25425387,209.07,0.0,209.25,207.07,208.0,1.0,25425387
AAPL,2018-08-07 00:00:00+00:00,201.5908711218,203.917181691,201.2501980259,203.7419783845,25587387,207.11,0.0,209.5,206.76,209.32,1.0,25587387
AAPL,2018-08-08 00:00:00+00:00,201.7271403602,202.2722173136,199.0698902121,200.5591183171,22525487,207.25,0.0,207.81,204.52,206.05,1.0,22525487
AAPL,2018-08-09 00:00:00+00:00,203.3137036354,204.1897201677,201.6784727751,201.7563409113,23492626,208.88,0.0,209.78,207.2,207.28,1.0,23492626
AAPL,2018-08-10 00:00:00+00:00,202.7102255798,204.2437631607,201.8701986247,202.5441737398,24611202,207.53,0.73,209.1,206.67,207.36,1.0,24611202
AAPL,2018-08-13 00:00:00+00:00,204.019104789,206.0527514408,202.8762774198,202.8762774198,25890880,208.87,0.0,210.952,207.7,207.7,1.0,25890880
AAPL,2018-08-14 00:00:00+00:00,204.8786672547,205.6698554334,203.4232717161,205.274261344,20748010,209.75,0.0,210.56,208.26,210.155,1.0,20748010
AAPL,2018-08-15 00:00:00+00:00,205.357287264,205.8456750286,203.4916460032,204.3609762242,28807564,210.24,0.0,210.74,208.33,209.22,1.0,28807564
AAPL,2018-08-16 00:00:00+00:00,208.365755894,208.8464271319,206.5587211649,206.8322183131,28500367,213.32,0.0,213.8121,211.47,211.75,1.0,28500367
AAPL,2018-08-17 00:00:00+00:00,212.5268196485,212.8882265943,208.2094718093,208.4829689575,35426997,217.58,0.0,217.95,213.16,213.44,1.0,35426997
AAPL,2018-08-20 00:00:00+00:00,210.4560555266,214.0896604953,210.1141840913,213.0347429237,30287695,215.46,0.0,219.18,215.11,218.1,1.0,30287695
AAPL,2018-08-21 00:00:00+00:00,210.0458098043,212.1458771921,209.0543826421,211.7649347357,26159755,215.04,0.0,217.19,214.025,216.8,1.0,26159755
AAPL,2018-08-22 00:00:00+00:00,210.0555775596,211.3351535029,208.8736791692,209.1276408068,19018131,215.05,0.0,216.36,213.84,214.1,1.0,19018131
AAPL,2018-08-23 00:00:00+00:00,210.4853587924,212.009128618,209.6160285714,209.6648673479,18883224,215.49,0.0,217.05,214.6,214.65,1.0,18883224
AAPL,2018-08-24 00:00:00+00:00,211.139798397,211.8626122886,210.1141840913,211.5695796299,18476356,216.16,0.0,216.9,215.11,216.6,1.0,18476356
AAPL,2018-08-27 00:00:00+00:00,212.878458839,213.6598792624,211.305850237,212.1068061709,20525117,217.94,0.0,218.74,216.33,217.15,1.0,20525117
AAPL,2018-08-28 00:00:00+00:00,214.5975837705,215.418075215,213.8356988577,213.9236086553,22776766,219.7,0.0,220.54,218.92,219.01,1.0,22776766
AAPL,2018-08-29 00:00:00+00:00,217.8014075063,218.2995630262,214.314318867,215.0371327586,27254804,222.98,0.0,223.49,219.41,220.15,1.0,27254804
AAPL,2018-08-30 00:00:00+00:00,219.8037973412,222.9587823006,217.2348776994,218.0651368992,48793824,225.03,0.0,228.26,222.4,223.25,1.0,48793824
AAPL,2018-08-31 00:00:00+00:00,222.3434137172,223.5546153734,220.7512696046,221.2494251245,43340134,227.63,0.0,228.87,226.0,226.51,1.0,43340134
AAPL,2018-09-04 00:00:00+00:00,223.0564598535,223.8574157875,221.366638188,223.10529863,27390132,228.36,0.0,229.18,226.63,228.41,1.0,27390132
AAPL,2018-09-05 00:00:00+00:00,221.601064315,224.3360357968,219.8721716283,223.671828437,33332960,226.87,0.0,229.67,225.1,228.99,1.0,33332960
AAPL,2018-09-06 00:00:00+00:00,217.9186205698,222.069916569,216.1604246172,220.9759279763,34289976,223.1,0.0,227.35,221.3,226.23,1.0,34289976
AAPL,2018-09-07 00:00:00+00:00,216.1604246172,220.1359010212,215.584127055,216.6976511583,37619810,221.3,0.0,225.37,220.71,221.85,1.0,37619810
AAPL,2018-09-10 00:00:00+00:00,213.2594012954,216.6976511583,211.4425988111,215.818553182,39516453,218.33,0.0,221.85,216.47,220.95,1.0,39516453
AAPL,2018-09-11 00:00:00+00:00,218.6512022167,219.0897744294,211.5305086087,212.9468331261,35749049,223.85,0.0,224.299,216.56,218.01,1.0,35749049
AAPL,2018-09-12 00:00:00+00:00,215.9357662455,219.7744940753,214.7343323446,219.7158875436,49278740,221.07,0.0,225.0,219.84,224.94,1.0,49278740
AAPL,2018-09-13 00:00:00+00:00,221.1517475716,223.0466920982,217.4009295393,218.3288662921,41706377,226.41,0.0,228.35,222.57,223.52,1.0,41706377
AAPL,2018-09-14 00:00:00+00:00,218.6414344614,221.5717610491,217.3540443139,220.5070757223,31999289,223.84,0.0,226.84,222.522,225.75,1.0,31999289
AAPL,2018-09-17 00:00:00+00:00,212.8198523073,217.7721042404,212.2240192344,216.9906838171,37195133,217.88,0.0,222.95,217.27,222.15,1.0,37195133
AAPL,2018-09-18 00:00:00+00:00,213.1714914978,216.6976511583,212.0775029051,212.7319425096,31571712,218.24,0.0,221.85,217.12,217.79,1.0,31571712
AAPL,2018-09-19 00:00:00+00:00,213.2984723166,214.5194417281,210.2997714419,213.4254531354,27123833,218.37,0.0,219.62,215.3,218.5,1.0,27123833
AAPL,2018-09-20 00:00:00+00:00,214.9199196951,217.1176646359,214.0603572294,215.1250425562,26608794,220.03,0.0,222.28,219.15,220.24,1.0,26608794
AAPL,2018-09-21 00:00:00+00:00,212.6049616908,216.219031149,212.243554745,215.652501342,96246748,217.66,0.0,221.36,217.29,220.78,1.0,96246748
AAPL,2018-09-24 00:00:00+00:00,215.6622690973,216.1213535961,211.5988828957,211.7844702463,27693358,220.79,0.0,221.26,216.63,216.82,1.0,27693358
